WORD	LABEL	SENTENCE	SENTENCE_INDEX
snarf	1	Because if you shut off the supply of 24-ounce fountain drinks , bacon cheeseburgers , fried chicken and stuffed tacos , the children who frequently eat at fast-food restaurants will go home and do what they generally do when not eating at a fast-food restaurant : They 'll snarf cookies and chips , chug sugar-sweetened soda from a bottle , and heat up frozen pizzas .	48
hosing	1	Outdoor watering , car washing and hosing down pavement are banned .	6
resident	1	Then he draws a connection between the '50s civil rights pioneer Rosa Parks and last year 's protests in Ferguson , Missouri , over the police slaying of an unarmed African-American resident , Michael Brown : '' ... That 's why Rosa sat on the bus , that 's why we walk through Ferguson with our hands up . ''	31
God	0	Yet only in recent years has the significance of Twain 's time in the Mother Lode come into sharper relief , in particular the transformative role the friendships he developed here played in his decision to abandon youthful dreams of a career piloting paddleboats down the mighty Mississippi River and instead `` excite the laughter of God 's creatures . ''	56
chef	0	Across town at the Limba Restaurant , the menu carries an assortment of dishes from Thailand , created by a chef who spent a decade in kitchens in San Francisco , where Asian food is prevalent .	20
gangs	0	DALLAS -- Growing up in a North Dallas neighborhood plagued by drugs and gangs , Jordan Henderson envisioned just two options for his future : end up in jail -- or the graveyard .	13
Bring	0	Even as the children 's `` Bring Rodrigo Home '' campaign built momentum , it became clear that things would not move fast .	6
climates	0	Most coral reefs in temperate climates can withstand temperatures only as high as 29 degrees Celsius -LRB- 84 degrees Fahrenheit -RRB- before they bleach -- a process in which corals expel their symbiotic algae living in their tissue , causing them to turn white and increasing their vulnerability to disease and death .	5
allowed	0	Local tribunals called gacaca courts have allowed many offenders to be released from prison in return for confessions and expressions of remorse .	6
invest	1	He received 34 scholarships worth $ 1.3 million -- enough to get his bachelor 's , his master 's , and his doctorate , plus cover his living expenses with some left over to invest .	34
tattoos	0	The pieces consist of animal bones , mostly skulls , into which Borders has engraved and inked complex designs of lines and dots that resemble traditional mehndi tattoos .	27
bracelet	0	In an emergency , the bracelet can be unraveled and the parachute cord used in a variety of ways -- to create a shelter or make a tourniquet , for example .	5
segway	1	The bow-shaped board , which does n't really `` hover '' but is instead more akin to a cross between a skateboard and a Segway , flamed and popped angrily .	24
immigration	1	WASHINGTON -- In a major shift in immigration patterns over the next 50 years , Asians will have surged past Hispanics to become the largest group of immigrants heading to the United States , according to estimates in a new immigration study .	7
book	0	Non-governmental organizations , nursing homes and provincial governments increasingly are picking up the slack , said Robert Stowe England , an expert on population aging who 's the author of the 2005 book `` Aging China . ''	32
participation	1	`` The Justice Department expects to show that the clear and intended effects of these changes would contract the electorate and result in unequal access to the participation in the political process on account of race , '' Holder , joined by federal prosecutors based in North Carolina , said during a news conference announcing the lawsuit .	27
swimming	0	Last week , 9-year-old Hally Yust died after contracting a rare brain-eating amoeba infection while swimming near her family 's home in Kansas .	15
wildlife	0	The ivory ban is a key component of a new , national strategy for combating wildlife trafficking , unveiled Tuesday by the White House , seven months after President Barack Obama issued a call to action during a visit to Tanzania .	15
Pioneer	0	The curriculums , taking hold as school budgets tighten and the numbers of farms in the United States decline , are rich in science and touted as stepping stones for college-bound students considering careers in everything from urban forestry to renewable natural resources and genetic engineering of crops , perhaps for giant agribusiness companies such as Monsanto , Dow , DuPont and Pioneer .	62
Hoverboard	0	`` Hoverboard is on fire , '' he says in a video taken right after he jumped off the burning piece of equipment .	1
eggs	0	KINGSTON , Jamaica -- The picture-perfect beaches and turquoise waters that people expect on their visits to the Caribbean are increasingly being fouled by mats of decaying seaweed that attract biting sand fleas and smell like rotten eggs .	37
meetings	0	The awkward kickoff for a series of official meetings in Beijing followed Biden 's speech earlier Wednesday urging young Chinese citizens to challenge orthodoxy and the status quo .	8
wetlands	1	`` This state has lost more of its wetlands than all other states , and beavers can rebuild those wetlands , '' said Rick Lanman of the Institute for Historical Ecology in Los Altos .	8
pedestrian	1	Pedestrian injuries due to cellphone use are up 35 percent since 2010 , according to federal emergency room data reviewed by Stateline , and some researchers blame at least 10 percent of the 78,000 pedestrian injuries in the United States in 2012 on mobile device distraction .	0
aging	0	Non-governmental organizations , nursing homes and provincial governments increasingly are picking up the slack , said Robert Stowe England , an expert on population aging who 's the author of the 2005 book `` Aging China . ''	24
